`inqire_ym`|`ctprvn_nm`|`signgu_nm`|`emd_nm`|`managt_cnt`|`ldadng_dt`
`201903`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`12`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`11`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`7`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`23`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`14`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`17`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`11`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`18`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`8`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`11`|`2019-04-05 13:44:31`
`201903`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`490`|`2019-04-05 13:44:31`
`201901`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`11`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`5`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`9`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`20`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`14`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`3`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`15`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`19`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`9`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`8`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`2`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`10`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`12`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`8`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`7`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`18`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`9`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`9`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`10`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`15`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`15`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`11`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`10`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`1`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`14`|`2019-04-22 15:57:42`
`201901`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`478`|`2019-04-22 15:57:42`
`201904`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`23`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`12`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`14`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`12`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`12`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`13`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`11`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`7`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`13`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`12`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`13`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`21`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`5`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`10`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`9`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`13`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`17`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`12`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`10`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`16`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`13`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`15`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`11`|`2019-05-07 14:08:38`
`201904`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`450`|`2019-05-07 14:08:38`
`201905`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`16`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`8`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`3`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`21`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`12`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`17`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`10`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`7`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`6`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`15`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`7`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`14`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`9`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`15`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`14`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`14`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`19`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`15`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`13`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`8`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`14`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`14`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`9`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`10`|`2019-06-07 14:04:32`
`201905`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`510`|`2019-06-07 14:04:32`
`201906`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`19`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`4`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`11`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`13`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`11`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`13`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`13`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`3`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`5`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`8`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`3`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`5`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`8`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`18`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`14`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`4`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`19`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`12`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`7`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`14`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`6`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`4`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`2`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`7`|`2019-07-10 15:18:51`
`201906`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`394`|`2019-07-10 15:18:51`
`201907`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`16`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`6`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`7`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`11`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`12`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`8`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`18`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`12`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`9`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`4`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`6`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`7`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`15`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`9`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`15`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`17`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`13`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`17`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`11`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`19`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`11`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`13`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`10`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`3`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`9`|`2019-08-05 10:36:47`
`201907`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`504`|`2019-08-05 10:36:47`
`201908`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`25`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`12`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`4`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`11`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`11`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`15`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`21`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`7`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`8`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`12`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`8`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`3`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`11`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`9`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`16`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`9`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`9`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`12`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`11`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`16`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`13`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`15`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`9`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`14`|`2019-09-05 13:52:51`
`201908`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`477`|`2019-09-05 13:52:51`
`201909`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`15`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`6`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`7`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`13`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`13`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`13`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`22`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`10`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`9`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`10`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`11`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`8`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`9`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`5`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`12`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`10`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`8`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`20`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`10`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`10`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`12`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`11`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`9`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`1`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`13`|`2019-10-04 14:43:08`
`201909`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`429`|`2019-10-04 14:43:08`
`201910`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`13`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`11`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`13`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`9`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`10`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`5`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`13`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`7`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`16`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`17`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`9`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`15`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`15`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`9`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`12`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`16`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`15`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`14`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`10`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`9`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`4`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`8`|`2019-11-04 15:03:33`
`201910`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`417`|`2019-11-04 15:03:33`
`201911`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`18`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`9`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`4`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`25`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`10`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`12`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`10`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`2`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`7`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`6`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`6`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`12`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`5`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`11`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`9`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`13`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`18`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`13`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`7`|`2019-12-04 16:02:31`
`201911`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`9`|`2019-12-04 16:02:31`
